Id,company_rating,company_location,total_fleet_count,iata_approved
886,1,Faroe Islands,1,False
30959,1,Zimbabwe,2,False
3047,1,Brazil,1,False
35468,1,Sao Tome and Principe,1,True
23261,0.86,Jersey,2,False
4856,1,Philippines,5,False
10108,0.5,Denmark,1,False
991,0.33,Jersey,1,True
3176,1,Uzbekistan,1,True
11469,1,Guinea,2,False
40599,1,United Kingdom,1,True
28884,1,Micronesia,2,True
17788,0,Australia,2,True
10865,0.88,Isle of Man,2,True
44385,0.5,Vanuatu,1,False
22518,1,Guinea,6,False
36998,0.92,Lebanon,10,False
35807,1,Sao Tome and Principe,2,False
11125,1,Nicaragua,12,True
45133,0.77,Chile,1,False
5223,1,Chile,1,True
38534,1,Maldives,1,False
32046,0.5,Gibraltar,1,True
39300,1,Kenya,2,False
15761,1,Nicaragua,1,False
37363,1,Isle of Man,1,False
19667,1,Monaco,1,False
8042,1,Micronesia,1,True
45089,1,Jersey,1,False
22178,0.65,Lebanon,1,True
24345,1,Lebanon,1,True
24258,1,Malta,1,False
5770,1,Zimbabwe,1,True
21005,1,Cocos (Keeling) Islands,1,False
16686,1,Turkmenistan,1,False
39027,0.8,Nicaragua,2,False
50025,0.4,Bahrain,1,False
46912,0,France,1,True
42241,0,Zimbabwe,1,False
24501,1,Andorra,2,True
27430,1,Christmas Island,4,True
35398,1,Isle of Man,1,False
7824,1,Monaco,2,True
6697,1,Pakistan,1,False
23451,1,Niger,3,False
43323,1,Greenland,1,False
12802,1,Niger,3,True
3223,1,Kenya,1,True
46110,1,Afghanistan,4,False
39867,1,Jersey,1,True
29052,1,Kiribati,1,False
10479,1,Palestinian Territory,3,True
11582,1,Anguilla,2,True
6894,0.8,Estonia,47,True
36088,1,Niue,2,False
32991,1,Mauritania,2,True
29807,1,Brazil,2,True
45512,1,Barbados,2,True
38201,1,Russian Federation,1,False
27019,1,Gambia,1,False
11457,0.9,Denmark,1,True
13441,1,Togo,2,False
12006,1,Uruguay,5,False
43148,1,Slovakia (Slovak Republic),1,False
16948,1,Suriname,1,False
29447,1,Faroe Islands,1,True
5540,1,Rwanda,1,True
45878,1,Costa Rica,1,False
29198,1,Uzbekistan,1,False
28957,0,Turkmenistan,2,False
7982,1,Serbia,3,False
11076,1,Malta,1,True
42741,1,Tanzania,1,False
31889,1,Zimbabwe,1,True
14560,1,Barbados,2,False
37760,1,Niue,1,True
42860,1,Guinea,1,False
14204,1,Jersey,1,False
32781,1,Lebanon,2,False
937,1,French Guiana,3,False
48439,1,Guinea,2,False
24338,1,El Salvador,2,False
13304,1,Cocos (Keeling) Islands,2,False
9196,1,Jersey,1,False
1635,0,Barbados,1,False
46541,1,Chad,1,False
35480,1,Netherlands,1,False
34811,1,Montserrat,1,False
6224,1,Wallis and Futuna,2,True
27603,1,Pakistan,1,True
38339,1,Venezuela,2,False
4225,1,Costa Rica,2,False
11166,0.8,Marshall Islands,1,False
37909,1,Russian Federation,2,True
47488,0,Gambia,1,False
13641,0.85,Mauritania,23,False
8489,1,Zimbabwe,2,False
45989,0.9,Isle of Man,1,False
23497,0.8,Gambia,3,False
36963,1,France,1,False
30022,0.33,French Guiana,2,False
22174,1,Russian Federation,1,False
2337,1,Kiribati,1,False
25123,1,Papua New Guinea,1,True
32560,1,Jersey,1,False
2633,1,Lebanon,1,True
31618,1,Maldives,1,False
14218,1,Uzbekistan,1,False
35486,1,French Guiana,1,True
46089,1,Sao Tome and Principe,3,True
18077,1,Sao Tome and Principe,139,False
719,1,Estonia,1,False
43108,1,Vietnam,2,False
30753,1,Anguilla,2,True
34572,1,Saint Helena,1,False
3071,1,Indonesia,1,False
8909,1,Tunisia,1,True
18258,0.9,Niue,2,False
1239,1,Gambia,1,True
11034,0.9,Chile,1,False
27646,1,Isle of Man,1,False
26895,0.5,Gambia,1,False
19799,1,Guinea,2,False
1401,1,Uganda,3,False
30902,1,Senegal,1,False
26083,1,Faroe Islands,2,True
44590,1,Faroe Islands,1,False
35122,1,Guinea,1,True
45154,1,Lebanon,2,True
24919,1,Estonia,4,False
29410,0.89,Niger,1,False
2852,1,Isle of Man,1,False
19485,0.5,Russian Federation,1,True
47261,1,Estonia,7,False
32742,1,Nicaragua,3,True
42183,1,Puerto Rico,1,True
23390,1,French Guiana,1,False
25677,1,Peru,2,False
27047,1,France,1,False
4306,0.83,China,3,False
42317,1,Netherlands Antilles,1,True
23009,1,Gambia,1,True
8907,1,Costa Rica,1,False
17396,1,Micronesia,1,False
24781,1,Svalbard & Jan Mayen Islands,1,True
11137,0.8,Niue,2,True
33881,1,Djibouti,2,True
44218,1,Kiribati,3,False
29748,0.4,Djibouti,1,True
24085,1,Gibraltar,1,True
11498,0.9,Niue,1,False
36327,1,Guinea,5,True
10858,1,Maldives,1,True
37307,0.75,Nicaragua,2,False
23395,0,Tonga,1,False
40037,1,Chile,1,True
6736,1,El Salvador,1,False
1076,1,Guernsey,1,False
33934,1,Wallis and Futuna,1,False
39799,0.5,Russian Federation,6,False
7252,1,Nicaragua,1,False
37778,0.92,Tonga,24,False
21781,1,Isle of Man,1,True
47541,1,Palestinian Territory,1,True
35218,1,Turkmenistan,2,False
21758,1,Guinea,1,False
20412,1,Jersey,1,True
1184,1,Bahrain,2,False
336,1,Ecuador,7,False
2128,1,United Kingdom,1,False
4265,1,Palestinian Territory,2,True
34558,1,Philippines,1,False
30369,1,Libyan Arab Jamahiriya,1,True
48886,1,Netherlands,4,True
7557,1,Uganda,1,False
28061,1,Denmark,5,False
45211,1,Micronesia,2,True
24112,1,Russian Federation,1,True
6888,1,Sao Tome and Principe,1,True
20807,1,Mauritania,2,True
8397,1,Faroe Islands,1,True
49035,0.98,Maldives,6,False
29157,1,Canada,1,True
33275,0.83,Netherlands,1,False
37652,1,Kiribati,3,True
30532,0.67,Russian Federation,1,False
16515,1,Indonesia,1,False
2160,1,Isle of Man,1,True
22027,0.67,Togo,1,False
33468,1,Monaco,2,True
41346,0.97,Estonia,7,True
28312,1,Lebanon,2,True
42635,1,Nicaragua,1,False
24945,1,Lebanon,1,True
44769,0,Fiji,1,False
6011,1,Cuba,1,False
10689,1,Isle of Man,1,True
46486,1,Nicaragua,1,False
10540,1,Togo,1,False
5837,0.6,Sao Tome and Principe,2,False
29735,0.86,Isle of Man,2,False
9275,1,Papua New Guinea,1,False
41756,1,Chad,1,False
1160,1,France,1,True
4060,1,Russian Federation,1,False
1638,1,Jersey,1,False
10683,1,Tonga,1,False
4565,1,Turkmenistan,1,False
15156,0.8,El Salvador,1,False
27507,1,Lebanon,2,False
36803,1,Gibraltar,2,True
22050,1,Peru,2,False
14043,1,Chad,1,False
1529,1,Denmark,1,False
27071,1,El Salvador,1,False
35354,1,Micronesia,1,False
24603,1,Senegal,1,False
12424,1,Pakistan,2,True
10838,0.78,Ecuador,2,True
16028,1,Niue,1,False
10110,1,Costa Rica,1,True
31533,1,Malawi,1,False
39467,1,Nicaragua,4,True
5254,1,Malawi,1,False
49770,1,Zimbabwe,1,False
47077,1,Bouvet Island (Bouvetoya),2,False
40434,0.5,Kiribati,1,False
29744,1,Micronesia,1,False
47913,0,Monaco,1,False
1964,1,Netherlands,1,False
22418,1,Senegal,1,True
15385,1,Cook Islands,3,False
37548,1,Russian Federation,2,False
15227,1,Reunion,1,False
14747,1,Jersey,1,True
1610,1,Niue,1,False
38218,1,Malawi,1,True
39640,1,Russian Federation,1,True
30083,0,Barbados,1,True
17734,1,Jersey,1,True
22939,1,Cocos (Keeling) Islands,1,False
11576,1,Maldives,1,False
19758,1,Marshall Islands,1,False
41741,1,Brazil,9,True
12551,1,Niger,3,False
34688,1,Gambia,2,True
7354,1,Cape Verde,1,False
13229,1,Sao Tome and Principe,1,True
120,1,Cuba,2,False
687,1,Kiribati,2,True
9284,1,Nicaragua,4,False
2525,0.5,Montserrat,2,False
44141,0.9,Zimbabwe,1,False
5516,1,Saint Helena,1,False
47323,0.5,Turks and Caicos Islands,7,False
43578,0.9,Kiribati,7,False
4446,1,Uganda,58,False
30283,1,Brazil,15,False
327,1,Tonga,2,True
27017,1,Senegal,2,True
28101,0.67,Gibraltar,1,False
9828,0,Puerto Rico,1,False
43057,1,Niue,1,True
2416,1,Guinea,5,False
31936,1,Vanuatu,2,False
33933,1,Papua New Guinea,3,False
20443,1,Uganda,1,False
24852,1,Wallis and Futuna,3,False
7593,1,Senegal,2,False
6967,1,Russian Federation,1,False
18518,1,El Salvador,1,False
23855,0.94,France,2,True
43220,1,Korea,1,True
33619,1,Sao Tome and Principe,1,False
983,1,Marshall Islands,1,False
33166,1,Cocos (Keeling) Islands,1,True
27752,1,Zimbabwe,2,False
24324,1,Niger,2,False
27650,1,Slovenia,1,True
21747,0.67,Gambia,1,True
1883,0.9,Reunion,2,True
38469,1,Cocos (Keeling) Islands,3,True
35117,1,Venezuela,1,True
23238,1,Reunion,2,True
40746,1,Slovakia (Slovak Republic),2,False
23431,1,Indonesia,1,True
1608,1,Zimbabwe,2,False
18385,1,Brazil,2,True
25384,1,Slovakia (Slovak Republic),1,False
33262,0.9,Niger,1,False
46301,1,Gambia,1,False
13365,1,Indonesia,7,True
8225,0.95,Barbados,31,False
38680,1,Tonga,1,False
2673,0.93,Anguilla,2,False
44346,0.8,Niue,1,True
24197,1,Ghana,1,False
49696,1,Maldives,2,True
30471,1,Russian Federation,1,True
18306,0.9,Jersey,5,False
31446,1,Faroe Islands,9,False
43266,0,Russian Federation,1,False
49435,1,Marshall Islands,6,True
32029,1,Saint Helena,2,True
23734,0,Uganda,1,True
1013,1,Venezuela,4,False
4330,0.94,Ukraine,60,True
6925,0.67,Uganda,1,True
41140,0.9,Nicaragua,2,True
17988,1,Jersey,1,False
25034,1,Nicaragua,2,False
8499,1,Mauritania,1,False
11156,1,El Salvador,2,False
6102,1,Uzbekistan,1,False
16840,1,Mexico,1,True
14327,1,Gambia,2,True
15963,1,Svalbard & Jan Mayen Islands,1,False
4576,1,French Guiana,1,True
49014,1,Tonga,1,True
25637,1,French Guiana,3,True
5173,1,El Salvador,2,False
29602,1,China,1,False
42050,1,Turks and Caicos Islands,1,False
18088,1,Marshall Islands,3,True
33564,1,Maldives,1,True
30118,1,Nicaragua,1,False
22321,1,United Kingdom,16,False
33523,1,Venezuela,2,False
6592,1,Togo,1,False
25105,1,Uzbekistan,2,True
5263,0.92,Sao Tome and Principe,1,True
47974,1,Lebanon,2,False
5771,0.98,Vietnam,8,False
12357,1,Gambia,4,False
28283,0.9,Ecuador,1,True
3144,0,Puerto Rico,1,False
21605,0.83,Nicaragua,6,False
13396,1,Uruguay,1,False
34550,1,Maldives,1,True
5701,1,Costa Rica,1,True
22377,1,Russian Federation,1,True
22376,1,Vanuatu,6,False
15391,0.9,Niger,2,True
37438,1,Andorra,4,True
12210,1,United Kingdom,2,False
12123,0.8,Puerto Rico,8,True
8983,1,Anguilla,7,False
16719,1,Denmark,1,False
9968,1,Indonesia,1,False
44145,1,Rwanda,4,True
25939,1,Nauru,2,False
19144,1,San Marino,1,False
26361,1,Vanuatu,3,False
35787,1,Pakistan,1,True
31363,1,Faroe Islands,1,True
1617,1,Russian Federation,2,False
49359,1,Isle of Man,1,False
26107,1,Niue,3,False
15661,0.33,Russian Federation,4,False
8770,1,El Salvador,3,False
18315,1,Bosnia and Herzegovina,1,False
35206,1,Marshall Islands,1,False
19905,0.97,Monaco,8,False
2878,0.93,Bosnia and Herzegovina,3,True
8267,1,Vietnam,1,False
46262,1,Kenya,1,True
4732,0.8,Micronesia,2,True
96,1,Mexico,2,True
7484,1,Pakistan,1,True
30394,1,Marshall Islands,1,False
13057,1,Ukraine,1,False
35933,0.75,Isle of Man,1,True
20469,0.33,Guinea,1,True
24448,1,Venezuela,1,False
16709,1,Isle of Man,1,False
1652,0.88,Greenland,2,False
22731,1,Nicaragua,1,False
15053,0.25,Uzbekistan,1,True
1822,1,Anguilla,1,False
25046,1,Maldives,14,False
11973,1,Niue,7,True
48455,0.89,Uzbekistan,20,True
7339,1,Zimbabwe,1,False
35841,1,Saint Helena,4,False
2243,1,Tonga,1,False
27981,1,Cape Verde,1,False
42840,1,Niger,1,False
36890,0.9,Uzbekistan,1,True
13103,1,Costa Rica,1,False
43428,0.73,Faroe Islands,9,True
7051,0,Malta,1,False
47117,1,Niue,1,True
17483,0.9,Vanuatu,1,False
43294,1,Isle of Man,1,False
29926,0.67,Zimbabwe,7,True
1726,0.93,Isle of Man,9,True
29073,0.9,Canada,1,True
42119,1,Djibouti,2,True
12262,1,Niue,2,False
6812,1,Uzbekistan,1,True
44169,0.97,Portugal,39,False
36298,0,Malta,1,True
34922,1,Canada,1,False
33557,0.9,Netherlands,2,True
16648,1,France,1,True
17259,1,Guinea,2,False
48994,1,Rwanda,1,False
34126,1,French Guiana,1,True
29322,1,Gambia,1,False
45898,1,Andorra,1,True
18390,1,Malta,1,True
41816,0.5,Micronesia,1,True
11687,1,Tanzania,2,False
27215,1,Reunion,1,True
14766,1,Rwanda,2,True
17612,1,Peru,2,True
49130,1,Niue,1,True
22625,1,Nicaragua,3,True
5642,1,El Salvador,1,True
21277,1,Isle of Man,1,True
38401,1,Guinea,1,False
19166,1,Brazil,2,True
12089,1,Zimbabwe,1,True
46162,1,Nicaragua,1,False
48616,1,El Salvador,2,True
20265,1,Malawi,3,False
35977,1,Marshall Islands,1,False
43935,1,Puerto Rico,1,False
6655,1,Niue,1,False
21836,1,Mauritania,3,False
11349,0,Venezuela,1,False
34723,1,Peru,12,False
45997,0,United Kingdom,1,False
37770,1,Anguilla,2,True
46427,0.81,Sao Tome and Principe,4,True
29208,1,Libyan Arab Jamahiriya,1,False
48277,1,Rwanda,4,False
12274,1,Lebanon,1,False
37234,1,Gambia,1,False
10446,1,Gibraltar,1,False
5084,1,Congo,1,False
5607,1,Jersey,2,True
31828,1,Isle of Man,2,True
20069,1,Monaco,3,False
39915,1,Vanuatu,1,False
41266,1,Papua New Guinea,1,False
41971,1,Rwanda,1,True
6603,1,Gibraltar,1,False
7956,1,Malta,1,False
36350,1,Niger,1,True
3860,1,Uzbekistan,1,True
34304,0.33,Micronesia,1,False
14473,1,Anguilla,1,False
3934,1,Rwanda,4,False
47778,1,Cocos (Keeling) Islands,1,False
47164,1,Ukraine,2,False
46607,1,Brazil,4,False
27960,0.69,Suriname,6,False
44194,1,Indonesia,5,True
43542,0.67,Russian Federation,2,False
45758,1,Brazil,1,False
46456,0,Monaco,1,False
27021,1,Denmark,1,False
39713,1,Denmark,4,False
22308,1,Kiribati,1,False
25296,1,Monaco,1,False
25905,1,Denmark,1,False
21038,1,Zimbabwe,1,False
49362,1,Niue,1,False
42361,1,Sao Tome and Principe,1,True
2076,1,New Zealand,2,False
49091,1,Guinea,1,True
43930,1,Kenya,1,True
45054,0.7,Zimbabwe,1,True
22632,1,Togo,1,False
48511,0.9,Christmas Island,1,True
30031,1,Turks and Caicos Islands,2,True
13089,1,Russian Federation,1,True
46857,1,Marshall Islands,1,True
25151,1,Marshall Islands,1,True
23362,1,Monaco,1,True
8574,1,Niue,2,False
19749,1,Denmark,6,True
40587,1,Niue,2,True
11475,1,Papua New Guinea,4,False
29369,1,Tonga,2,False
42804,1,Chad,1,False
28731,1,Faroe Islands,1,True
32214,0,Indonesia,1,False
26418,0.5,Niue,1,True
10130,1,Maldives,1,False
41381,1,Niue,1,False
32611,1,Ecuador,1,False
36215,1,Rwanda,1,False
23612,1,Tonga,1,False
25507,1,Malta,3,False
44983,0.5,Lebanon,1,True
32834,1,Faroe Islands,2,False
27755,1,France,1,False
4524,1,Vietnam,1,False
8671,0,Costa Rica,1,False
13831,1,Russian Federation,1,True
30658,1,United Kingdom,2,False
31913,1,China,1,True
7255,1,Bouvet Island (Bouvetoya),8,True
38808,1,Cape Verde,1,False
26688,0.67,Jersey,1,True
38769,1,Russian Federation,1,True
24626,1,Cocos (Keeling) Islands,3,False
37231,1,Russian Federation,1,False
9185,0.89,Saint Helena,1,False
46258,1,Philippines,1,True
22600,0.83,Malta,2,False
47066,1,Denmark,1,True
11160,1,Gibraltar,1,False
20041,1,Uzbekistan,2,True
48683,1,Uzbekistan,2,True
18566,0.9,Nicaragua,2,True
11251,1,Libyan Arab Jamahiriya,2,False
48769,1,Indonesia,4,True
18016,1,Somalia,1,True
7631,0.5,Croatia,1,False
48500,1,Canada,1,True
45170,1,Lebanon,1,True
2263,1,Guinea,1,False
19904,1,Kiribati,1,True
7981,1,Sao Tome and Principe,4,True
20354,1,Kiribati,1,False
13762,0.77,Senegal,1,True
43481,1,Russian Federation,4,True
33664,1,French Guiana,1,False
7581,1,Niue,1,False
34219,0.2,Zimbabwe,3,False
27725,1,Lithuania,1,False
19351,1,Guinea,2,False
26537,1,Turks and Caicos Islands,2,False
2178,1,Jersey,2,True
21838,1,Guinea,1,True
43537,0.5,Costa Rica,1,True
33335,1,Gibraltar,3,True
16452,0.8,Afghanistan,1,True
48200,0.57,French Guiana,1,True
26914,0.5,Anguilla,1,False
26373,1,Lithuania,1,False
48869,1,Slovakia (Slovak Republic),22,False
13167,1,Micronesia,1,False
43301,1,Tunisia,1,False
45321,1,Brazil,2,False
21051,0,Denmark,1,True
17656,1,Monaco,1,False
43642,0.9,Denmark,6,False
14382,0.89,Switzerland,1,False
47539,1,Tunisia,1,False
41754,1,Zimbabwe,1,True
48381,0.9,Netherlands,1,False
13510,1,Fiji,3,True
47497,1,Micronesia,1,False
28050,1,Malta,1,False
15086,0.75,Kenya,2,False
22961,1,Niger,1,False
35999,1,Mauritania,3,True
24568,1,Brazil,1,False
12999,1,Micronesia,1,False
47187,1,Gambia,1,True
7710,1,French Guiana,1,True
40799,1,Togo,2,False
12994,0.8,Croatia,1,False
20165,0.94,Ukraine,30,False
7493,1,Monaco,1,True
34425,1,Isle of Man,1,False
39765,1,United Kingdom,2,True
9307,1,Puerto Rico,1,False
6174,1,Chad,1,True
1502,1,Uzbekistan,1,False
47186,1,Faroe Islands,2,False
15943,1,Puerto Rico,2,False
15832,0,Denmark,1,False
42377,1,Marshall Islands,2,False
40683,1,United Kingdom,2,True
17210,1,Maldives,2,False
44462,1,Russian Federation,1,False
17533,0,Mauritania,1,False
10370,1,Russian Federation,2,False
3483,1,Micronesia,4,True
41791,1,Tunisia,1,True
39195,0.9,Brazil,2,True
14334,0.9,Tunisia,1,True
14072,0.7,Micronesia,1,False
40750,0.9,Brazil,1,False
36706,1,Mexico,1,False
39676,0.86,Guinea,2,False
5834,1,Marshall Islands,2,False
16549,1,Costa Rica,1,False
40366,0.97,Micronesia,14,True
19120,1,Peru,1,True
46685,1,Tonga,1,True
8129,1,Rwanda,5,False
44761,0.9,Niger,1,False
17413,1,Isle of Man,2,True
21642,1,Denmark,1,False
34675,1,Svalbard & Jan Mayen Islands,1,True
11913,1,Gambia,5,False
33150,1,Malta,1,False
25488,1,Gambia,1,True
17754,1,Mauritania,1,False
11827,0.9,Venezuela,2,True
29240,0.67,Kenya,1,False
16176,1,Christmas Island,1,False
39724,0.86,Sao Tome and Principe,2,False
22487,1,Kenya,1,False
12035,1,Uzbekistan,1,True
49414,1,Tanzania,1,False
15340,1,Slovakia (Slovak Republic),1,False
20897,0,Mauritania,1,True
6228,0.75,Libyan Arab Jamahiriya,1,False
37215,1,Indonesia,4,True
47811,1,Vietnam,2,False
49961,1,Russian Federation,3,True
37554,1,Nauru,1,True
33406,1,Reunion,4,False
16921,1,Malta,1,False
15707,1,Vietnam,4,False
26112,0.5,Russian Federation,1,True
10303,0.9,Turkmenistan,1,False
16281,1,Kiribati,1,False
4515,1,Gambia,2,False
48000,1,Afghanistan,1,False
15859,1,Zimbabwe,1,False
42580,1,Costa Rica,3,False
12164,1,Nicaragua,8,False
19097,1,Russian Federation,2,False
1499,1,Tonga,2,True
43008,0.98,Costa Rica,5,False
29707,0.67,Gambia,1,False
7333,1,Russian Federation,1,False
26627,0.71,Monaco,1,False
14748,0.8,Nicaragua,1,False
2115,1,Jersey,2,True
24769,1,Isle of Man,1,True
32499,1,Niue,1,False
22316,1,Zimbabwe,1,True
18368,1,Gambia,2,False
10334,1,Micronesia,1,True
14470,1,Nicaragua,1,False
19790,0.5,Niue,1,False
41755,1,Isle of Man,2,False
6632,1,Micronesia,3,False
13027,0.6,Saint Helena,1,False
41418,1,Nicaragua,1,False
18694,1,Chad,1,True
14318,0.95,China,2,False
24026,0.98,Cape Verde,69,True
32362,1,Marshall Islands,4,True
6907,1,Somalia,1,False
16521,1,Cocos (Keeling) Islands,1,True
9801,1,Niger,1,False
26812,1,United Kingdom,1,True
34906,1,Uzbekistan,1,True
1877,1,Guinea,1,False
29171,1,Mauritania,1,False
15080,1,Venezuela,3,False
31649,0.4,Mauritania,1,True
12379,1,Estonia,1,False
40164,1,Kenya,1,False
47286,1,Micronesia,2,False
34203,1,Uzbekistan,2,True
43576,1,Guinea,2,True
11646,1,Gambia,2,False
48806,1,Togo,1,False
22355,1,Malta,1,False
11069,1,Micronesia,1,False
4820,1,Lithuania,2,True
46343,0.9,Niue,2,False
48533,1,Somalia,1,True
25769,1,Uzbekistan,1,False
44046,1,Cuba,1,True
44475,1,El Salvador,1,False
40757,1,United Kingdom,1,True
48896,1,Isle of Man,1,False
22720,0.92,Nicaragua,1,False
31748,1,Lithuania,1,True
5823,1,Tanzania,1,True
30526,1,Canada,3,True
19943,0.63,Isle of Man,34,False
32009,1,Maldives,1,True
18042,1,Uganda,2,True
31907,1,Tonga,1,True
15697,0.8,Finland,1,True
1304,1,Montserrat,2,False
41949,1,Brazil,2,True
31718,1,France,6,False
29226,1,Russian Federation,1,False
12397,1,Niue,1,False
34335,1,Jersey,2,True
3712,1,Zimbabwe,1,False
16790,1,Vanuatu,1,False
35032,0.9,Afghanistan,1,True
36312,1,Bouvet Island (Bouvetoya),1,False
15751,1,Tanzania,1,False
47091,0.9,United Kingdom,3,False
42132,1,Marshall Islands,1,False
38182,1,Kiribati,4,False
13212,1,Zimbabwe,12,True
1920,0.67,Sao Tome and Principe,1,False
21818,1,Malta,1,False
21039,1,Vanuatu,1,False
13771,1,Maldives,1,False
9616,1,Gibraltar,1,False
16341,0.9,France,1,True
43865,0.33,Russian Federation,2,False
39967,1,Switzerland,1,False
47396,1,Maldives,1,True
31938,1,Venezuela,1,False
25799,1,Uzbekistan,5,True
31771,1,Guinea,1,False
5498,0.33,Brazil,1,False
32253,1,Gambia,1,True
1947,1,Micronesia,1,False
46667,1,United Kingdom,1,False
38762,1,Rwanda,1,False
3089,1,Russian Federation,1,False
9375,1,Peru,2,True
11730,1,Isle of Man,1,True
44835,1,United Kingdom,3,False
16542,1,Croatia,2,True
35271,0.8,Chad,1,True
1261,1,Malawi,3,True
45226,1,Venezuela,2,True
46872,1,Nicaragua,9,False
47069,1,France,1,False
24912,1,Sao Tome and Principe,5,False
43926,0.8,Zimbabwe,2,True
5806,0.9,Niue,2,False
28607,0.9,Isle of Man,1,True
45795,0.75,Denmark,1,False
39455,1,Vietnam,1,False
10754,1,Russian Federation,1,False
18872,1,Uzbekistan,2,True
30788,1,Niue,1,True
40972,1,Micronesia,1,False
9370,0.9,Niue,2,True
47958,0.8,Niue,1,False
48366,1,Marshall Islands,1,False
8703,0.9,Andorra,1,False
41,1,Portugal,2,False
18626,1,Nicaragua,1,True
17977,0.67,Puerto Rico,1,False
24052,1,Guinea,1,True
47548,1,Malta,1,True
26936,1,Togo,2,False
8409,0.98,Maldives,9,False
36270,1,Maldives,2,False
9981,1,Anguilla,1,False
13437,1,Jersey,1,False
11907,1,Uzbekistan,1,False
32747,0.6,Malawi,1,False
28569,1,Marshall Islands,1,False
34806,1,Vanuatu,1,False
34248,1,Guinea,1,False
9592,0.9,Jersey,1,False
5153,1,France,1,False
29717,1,Kiribati,3,False
49771,1,Turks and Caicos Islands,4,False
37702,1,Gibraltar,1,False
48067,1,Indonesia,1,False
23875,0.63,Chad,1,False
45955,1,Senegal,1,False
28515,1,Lebanon,1,True
34724,1,Gibraltar,1,False
20587,1,Brazil,1,False
3148,0.9,Rwanda,1,True
37227,1,Micronesia,1,True
20518,1,Togo,4,True
14887,1,Guinea,1,False
12718,1,Indonesia,2,False
40453,1,French Guiana,1,False
41989,1,El Salvador,1,True
47081,1,Finland,1,True
13788,0.75,Uzbekistan,3,False
11809,1,Russian Federation,1,False
3375,0.5,Uzbekistan,2,True
2823,1,Vietnam,1,True
46523,0.9,Guinea,2,True
45063,1,Isle of Man,1,False
16614,1,Kiribati,1,False
6048,1,Tonga,1,False
44205,1,Sao Tome and Principe,2,False
12690,1,Gambia,4,True
41436,1,Russian Federation,1,False
14665,1,Cocos (Keeling) Islands,1,False
2222,0.67,Malawi,1,True
3137,1,French Guiana,1,False
31765,1,Estonia,1,False
11744,1,Kenya,4,False
33376,0,Brazil,1,False
12264,1,Slovakia (Slovak Republic),1,True
18262,1,Netherlands,1,False
42025,1,France,1,False
15038,1,Puerto Rico,1,False
13039,0.8,Russian Federation,2,True
21263,1,Isle of Man,1,True
10602,1,Niger,1,True
46654,1,Tunisia,1,True
10734,1,Niue,2,True
26285,0.94,Senegal,9,False
33026,1,Estonia,2,False
47894,1,Turks and Caicos Islands,3,False
32286,1,Kenya,2,True
41193,1,Rwanda,1,False
18608,1,Jersey,4,True
45793,1,Niue,5,True
38847,0,Denmark,3,True
21703,0.91,Palestinian Territory,1,True
41757,1,Malta,5,False
11149,1,Ecuador,1,True
25722,0,Micronesia,1,True
41982,0.6,Nicaragua,2,False
19706,1,Turkmenistan,1,False
43692,1,Isle of Man,1,True
32257,1,Russian Federation,2,True
16036,1,Faroe Islands,1,False
22860,1,Turkmenistan,2,True
37151,0.4,Zimbabwe,1,False
24390,1,Lithuania,1,False
48609,1,Uzbekistan,2,False
19038,1,Lebanon,3,True
538,1,Guinea,1,False
48791,0.97,Uzbekistan,5,True
43999,1,Niue,1,False
1270,1,France,1,False
3937,1,Russian Federation,1,True
31134,1,Maldives,2,True
45491,1,France,1,False
13199,0,Denmark,1,False
44625,1,Russian Federation,2,False
20889,1,Isle of Man,2,False
33823,0.78,France,17,True
47042,1,Lebanon,2,True
32273,1,Kenya,1,False
49357,1,Micronesia,2,False
24401,0,Niue,3,False
18205,1,Cuba,21,False
19880,1,Greenland,1,False
34763,1,Russian Federation,4,False
40417,1,Rwanda,1,False
38501,0.94,Uzbekistan,2,False
17101,1,Croatia,1,True
5317,1,Russian Federation,1,False
27056,1,Kenya,4,False
40012,1,Mexico,1,False
12020,1,Congo,4,True
26648,1,Niue,2,True
32097,1,Denmark,5,False
42096,1,Senegal,1,False
49300,1,Uzbekistan,1,False
3816,1,United Kingdom,1,True
44601,1,Costa Rica,1,True
44612,1,Jersey,2,True
41107,1,Marshall Islands,6,False
12707,0.75,Malawi,2,True
11483,1,Lebanon,1,False
41537,1,Indonesia,2,False
21240,0.94,Niger,130,False
14479,1,United Kingdom,1,True
28852,1,Gambia,1,True
18248,1,Slovakia (Slovak Republic),2,False
36535,1,Mauritania,1,False
31686,1,Finland,1,True
16000,1,Reunion,2,False
32025,1,Costa Rica,1,False
27489,1,Canada,2,True
1294,1,Lebanon,1,False
9772,1,Marshall Islands,3,True
20418,0.67,Korea,1,True
8707,0.73,Rwanda,21,True
7746,1,Canada,2,True
22971,1,Afghanistan,1,False
37176,0.7,Isle of Man,1,False
33623,1,Nicaragua,1,False
41379,1,France,2,True
838,1,Cocos (Keeling) Islands,1,False
34057,1,Lebanon,1,False
27745,1,Lithuania,1,True
19231,1,Ukraine,2,True
46950,0.88,Netherlands,2,True
19298,0.89,Croatia,2,False
26596,0.6,Jersey,2,True
18629,1,Sao Tome and Principe,3,False
18590,1,Pakistan,1,False
14191,1,Slovakia (Slovak Republic),1,False
48349,1,Isle of Man,2,False
38458,1,Montserrat,6,True
